Running Busy Beaver 5 through Zeroth Field...

---- Execution Report ----
  Position -935: 0
  Position -934: 1
  Position -933: 0
  Position -932: 0
  Position -931: 1
  Position -930: 0
  Position -929: 0
  Position -928: 1
  Position -927: 0
  Position -926: 0
  Position -925: 1
  Position -924: 0
  Position -923: 0
  Position -922: 1
  Position -921: 0
  Position -920: 0
  Position -919: 1
  Position -918: 0
  Position -917: 0
  Position -916: 1
  Position -915: 0
  Position -914: 0
  Position -913: 1
  Position -912: 0
  Position -911: 0
  Position -910: 1
  Position -909: 0
  Position -908: 0
  Position -907: 1
  Position -906: 0
  Position -905: 0
  Position -904: 1
  Position -903: 0
  Position -902: 0
  Position -901: 1
  Position -900: 0
  Position -899: 0
  Position -898: 1
  Position -897: 0
  Position -896: 0
  Position -895: 1
  Position -894: 0
  Position -893: 0
  Position -892: 1
  Position -891: 0
  Position -890: 0
  Position -889: 1
  Position -888: 0
  Position -887: 0
  Position -886: 1
  Position -885: 0
  Position -884: 0
  Position -883: 1
  Position -882: 0
  Position -881: 0
  Position -880: 1
  Position -879: 0
  Position -878: 0
  Position -877: 1
  Position -876: 0
  Position -875: 0
  Position -874: 1
  Position -873: 0
  Position -872: 0
  Position -871: 1
  Position -870: 0
  Position -869: 0
  Position -868: 1
  Position -867: 0
  Position -866: 0
  Position -865: 1
  Position -864: 0
  Position -863: 0
  Position -862: 1
  Position -861: 0
  Position -860: 0
  Position -859: 1
  Position -858: 0
  Position -857: 0
  Position -856: 1
  Position -855: 0
  Position -854: 0
  Position -853: 1
  Position -852: 0
  Position -851: 0
  Position -850: 1
  Position -849: 0
  Position -848: 0
  Position -847: 1
  Position -846: 0
  Position -845: 0
  Position -844: 1
  Position -843: 0
  Position -842: 0
  Position -841: 1
  Position -840: 0
  Position -839: 0
  Position -838: 1
  Position -837: 0
  Position -836: 0
  Position -835: 1
  Position -834: 0
  Position -833: 0
  Position -832: 1
  Position -831: 0
  Position -830: 0
  Position -829: 1
  Position -828: 0
  Position -827: 0
  Position -826: 1
  Position -825: 0
  Position -824: 0
  Position -823: 1
  Position -822: 0
  Position -821: 0
  Position -820: 1
  Position -819: 0
  Position -818: 0
  Position -817: 1
  Position -816: 0
  Position -815: 0
  Position -814: 1
  Position -813: 0
  Position -812: 0
  Position -811: 1
  Position -810: 0
  Position -809: 0
  Position -808: 1
  Position -807: 0
  Position -806: 0
  Position -805: 1
  Position -804: 0
  Position -803: 0
  Position -802: 1
  Position -801: 0
  Position -800: 0
  Position -799: 1
  Position -798: 0
  Position -797: 0
  Position -796: 1
  Position -795: 0
  Position -794: 0
  Position -793: 1
  Position -792: 0
  Position -791: 0
  Position -790: 1
  Position -789: 0
  Position -788: 0
  Position -787: 1
  Position -786: 0
  Position -785: 0
  Position -784: 1
  Position -783: 0
  Position -782: 0
  Position -781: 1
  Position -780: 0
  Position -779: 0
  Position -778: 1
  Position -777: 0
  Position -776: 0
  Position -775: 1
  Position -774: 0
  Position -773: 0
  Position -772: 1
  Position -771: 0
  Position -770: 0
  Position -769: 1
  Position -768: 0
  Position -767: 0
  Position -766: 1
  Position -765: 0
  Position -764: 0
  Position -763: 1
  Position -762: 0
  Position -761: 0
  Position -760: 1
  Position -759: 0
  Position -758: 0
  Position -757: 1
  Position -756: 0
  Position -755: 0
  Position -754: 1
  Position -753: 0
  Position -752: 0
  Position -751: 1
  Position -750: 0
  Position -749: 0
  Position -748: 1
  Position -747: 0
  Position -746: 0
  Position -745: 1
  Position -744: 0
  Position -743: 0
  Position -742: 1
  Position -741: 0
  Position -740: 0
  Position -739: 1
  Position -738: 0
  Position -737: 0
  Position -736: 1
  Position -735: 0
  Position -734: 0
  Position -733: 1
  Position -732: 0
  Position -731: 0
  Position -730: 1
  Position -729: 0
  Position -728: 0
  Position -727: 1
  Position -726: 0
  Position -725: 0
  Position -724: 1
  Position -723: 0
  Position -722: 0
  Position -721: 1
  Position -720: 0
  Position -719: 0
  Position -718: 1
  Position -717: 0
  Position -716: 0
  Position -715: 1
  Position -714: 0
  Position -713: 0
  Position -712: 1
  Position -711: 0
  Position -710: 0
  Position -709: 1
  Position -708: 0
  Position -707: 0
  Position -706: 1
  Position -705: 0
  Position -704: 0
  Position -703: 1
  Position -702: 0
  Position -701: 0
  Position -700: 1
  Position -699: 0
  Position -698: 0
  Position -697: 1
  Position -696: 0
  Position -695: 0
  Position -694: 1
  Position -693: 0
  Position -692: 0
  Position -691: 1
  Position -690: 0
  Position -689: 0
  Position -688: 1
  Position -687: 0
  Position -686: 0
  Position -685: 1
  Position -684: 0
  Position -683: 0
  Position -682: 1
  Position -681: 0
  Position -680: 0
  Position -679: 1
  Position -678: 0
  Position -677: 0
  Position -676: 1
  Position -675: 0
  Position -674: 0
  Position -673: 1
  Position -672: 0
  Position -671: 0
  Position -670: 1
  Position -669: 0
  Position -668: 0
  Position -667: 1
  Position -666: 0
  Position -665: 0
  Position -664: 1
  Position -663: 0
  Position -662: 0
  Position -661: 1
  Position -660: 0
  Position -659: 0
  Position -658: 1
  Position -657: 0
  Position -656: 0
  Position -655: 1
  Position -654: 0
  Position -653: 0
  Position -652: 1
  Position -651: 0
  Position -650: 0
  Position -649: 1
  Position -648: 0
  Position -647: 0
  Position -646: 1
  Position -645: 0
  Position -644: 0
  Position -643: 1
  Position -642: 0
  Position -641: 0
  Position -640: 1
  Position -639: 0
  Position -638: 0
  Position -637: 1
  Position -636: 0
  Position -635: 0
  Position -634: 1
  Position -633: 0
  Position -632: 0
  Position -631: 1
  Position -630: 0
  Position -629: 0
  Position -628: 1
  Position -627: 0
  Position -626: 0
  Position -625: 1
  Position -624: 0
  Position -623: 0
  Position -622: 1
  Position -621: 0
  Position -620: 0
  Position -619: 1
  Position -618: 0
  Position -617: 0
  Position -616: 1
  Position -615: 0
  Position -614: 0
  Position -613: 1
  Position -612: 0
  Position -611: 0
  Position -610: 1
  Position -609: 0
  Position -608: 0
  Position -607: 1
  Position -606: 0
  Position -605: 0
  Position -604: 1
  Position -603: 0
  Position -602: 0
  Position -601: 1
  Position -600: 0
  Position -599: 0
  Position -598: 1
  Position -597: 0
  Position -596: 0
  Position -595: 1
  Position -594: 0
  Position -593: 0
  Position -592: 1
  Position -591: 0
  Position -590: 0
  Position -589: 1
  Position -588: 0
  Position -587: 0
  Position -586: 1
  Position -585: 0
  Position -584: 0
  Position -583: 1
  Position -582: 0
  Position -581: 0
  Position -580: 1
  Position -579: 0
  Position -578: 0
  Position -577: 1
  Position -576: 0
  Position -575: 0
  Position -574: 1
  Position -573: 0
  Position -572: 0
  Position -571: 1
  Position -570: 0
  Position -569: 0
  Position -568: 1
  Position -567: 0
  Position -566: 0
  Position -565: 1
  Position -564: 0
  Position -563: 0
  Position -562: 1
  Position -561: 0
  Position -560: 0
  Position -559: 1
  Position -558: 0
  Position -557: 0
  Position -556: 1
  Position -555: 0
  Position -554: 0
  Position -553: 1
  Position -552: 0
  Position -551: 0
  Position -550: 1
  Position -549: 0
  Position -548: 0
  Position -547: 1
  Position -546: 0
  Position -545: 0
  Position -544: 1
  Position -543: 0
  Position -542: 0
  Position -541: 1
  Position -540: 0
  Position -539: 0
  Position -538: 1
  Position -537: 0
  Position -536: 0
  Position -535: 1
  Position -534: 0
  Position -533: 0
  Position -532: 1
  Position -531: 0
  Position -530: 0
  Position -529: 1
  Position -528: 0
  Position -527: 0
  Position -526: 1
  Position -525: 0
  Position -524: 0
  Position -523: 1
  Position -522: 0
  Position -521: 0
  Position -520: 1
  Position -519: 0
  Position -518: 0
  Position -517: 1
  Position -516: 0
  Position -515: 0
  Position -514: 1
  Position -513: 0
  Position -512: 0
  Position -511: 1
  Position -510: 0
  Position -509: 0
  Position -508: 1
  Position -507: 0
  Position -506: 0
  Position -505: 1
  Position -504: 0
  Position -503: 0
  Position -502: 1
  Position -501: 0
  Position -500: 0
  Position -499: 1
  Position -498: 0
  Position -497: 0
  Position -496: 1
  Position -495: 0
  Position -494: 0
  Position -493: 1
  Position -492: 0
  Position -491: 0
  Position -490: 1
  Position -489: 0
  Position -488: 0
  Position -487: 1
  Position -486: 0
  Position -485: 0
  Position -484: 1
  Position -483: 0
  Position -482: 0
  Position -481: 1
  Position -480: 0
  Position -479: 0
  Position -478: 1
  Position -477: 0
  Position -476: 0
  Position -475: 1
  Position -474: 0
  Position -473: 0
  Position -472: 1
  Position -471: 0
  Position -470: 0
  Position -469: 1
  Position -468: 0
  Position -467: 0
  Position -466: 1
  Position -465: 0
  Position -464: 0
  Position -463: 1
  Position -462: 0
  Position -461: 0
  Position -460: 1
  Position -459: 0
  Position -458: 0
  Position -457: 1
  Position -456: 0
  Position -455: 0
  Position -454: 1
  Position -453: 0
  Position -452: 0
  Position -451: 1
  Position -450: 0
  Position -449: 0
  Position -448: 1
  Position -447: 0
  Position -446: 0
  Position -445: 1
  Position -444: 0
  Position -443: 0
  Position -442: 1
  Position -441: 0
  Position -440: 0
  Position -439: 1
  Position -438: 0
  Position -437: 0
  Position -436: 1
  Position -435: 0
  Position -434: 0
  Position -433: 1
  Position -432: 0
  Position -431: 0
  Position -430: 1
  Position -429: 0
  Position -428: 0
  Position -427: 1
  Position -426: 0
  Position -425: 0
  Position -424: 1
  Position -423: 0
  Position -422: 0
  Position -421: 1
  Position -420: 0
  Position -419: 0
  Position -418: 1
  Position -417: 0
  Position -416: 0
  Position -415: 1
  Position -414: 0
  Position -413: 0
  Position -412: 1
  Position -411: 0
  Position -410: 0
  Position -409: 1
  Position -408: 0
  Position -407: 0
  Position -406: 1
  Position -405: 0
  Position -404: 0
  Position -403: 1
  Position -402: 0
  Position -401: 0
  Position -400: 1
  Position -399: 0
  Position -398: 0
  Position -397: 1
  Position -396: 0
  Position -395: 0
  Position -394: 1
  Position -393: 0
  Position -392: 0
  Position -391: 1
  Position -390: 0
  Position -389: 0
  Position -388: 1
  Position -387: 0
  Position -386: 0
  Position -385: 1
  Position -384: 0
  Position -383: 0
  Position -382: 1
  Position -381: 0
  Position -380: 0
  Position -379: 1
  Position -378: 0
  Position -377: 0
  Position -376: 1
  Position -375: 0
  Position -374: 0
  Position -373: 1
  Position -372: 0
  Position -371: 0
  Position -370: 1
  Position -369: 0
  Position -368: 0
  Position -367: 1
  Position -366: 0
  Position -365: 0
  Position -364: 1
  Position -363: 0
  Position -362: 0
  Position -361: 1
  Position -360: 0
  Position -359: 0
  Position -358: 1
  Position -357: 0
  Position -356: 0
  Position -355: 1
  Position -354: 0
  Position -353: 0
  Position -352: 1
  Position -351: 0
  Position -350: 0
  Position -349: 1
  Position -348: 0
  Position -347: 0
  Position -346: 1
  Position -345: 0
  Position -344: 0
  Position -343: 1
  Position -342: 0
  Position -341: 0
  Position -340: 1
  Position -339: 0
  Position -338: 0
  Position -337: 1
  Position -336: 0
  Position -335: 0
  Position -334: 1
  Position -333: 0
  Position -332: 0
  Position -331: 1
  Position -330: 0
  Position -329: 0
  Position -328: 1
  Position -327: 0
  Position -326: 0
  Position -325: 1
  Position -324: 0
  Position -323: 0
  Position -322: 1
  Position -321: 0
  Position -320: 0
  Position -319: 1
  Position -318: 0
  Position -317: 0
  Position -316: 1
  Position -315: 0
  Position -314: 0
  Position -313: 1
  Position -312: 0
  Position -311: 0
  Position -310: 1
  Position -309: 0
  Position -308: 0
  Position -307: 1
  Position -306: 0
  Position -305: 0
  Position -304: 1
  Position -303: 0
  Position -302: 0
  Position -301: 1
  Position -300: 0
  Position -299: 0
  Position -298: 1
  Position -297: 0
  Position -296: 0
  Position -295: 1
  Position -294: 0
  Position -293: 0
  Position -292: 1
  Position -291: 0
  Position -290: 0
  Position -289: 1
  Position -288: 0
  Position -287: 0
  Position -286: 1
  Position -285: 0
  Position -284: 0
  Position -283: 1
  Position -282: 0
  Position -281: 0
  Position -280: 1
  Position -279: 0
  Position -278: 0
  Position -277: 1
  Position -276: 0
  Position -275: 0
  Position -274: 1
  Position -273: 0
  Position -272: 0
  Position -271: 1
  Position -270: 0
  Position -269: 0
  Position -268: 1
  Position -267: 0
  Position -266: 0
  Position -265: 1
  Position -264: 0
  Position -263: 0
  Position -262: 1
  Position -261: 0
  Position -260: 0
  Position -259: 1
  Position -258: 0
  Position -257: 0
  Position -256: 1
  Position -255: 0
  Position -254: 0
  Position -253: 1
  Position -252: 0
  Position -251: 0
  Position -250: 1
  Position -249: 0
  Position -248: 0
  Position -247: 1
  Position -246: 0
  Position -245: 0
  Position -244: 1
  Position -243: 0
  Position -242: 0
  Position -241: 1
  Position -240: 0
  Position -239: 0
  Position -238: 1
  Position -237: 0
  Position -236: 0
  Position -235: 1
  Position -234: 0
  Position -233: 0
  Position -232: 1
  Position -231: 0
  Position -230: 0
  Position -229: 1
  Position -228: 0
  Position -227: 0
  Position -226: 1
  Position -225: 0
  Position -224: 0
  Position -223: 1
  Position -222: 0
  Position -221: 0
  Position -220: 1
  Position -219: 0
  Position -218: 0
  Position -217: 1
  Position -216: 0
  Position -215: 0
  Position -214: 1
  Position -213: 0
  Position -212: 0
  Position -211: 1
  Position -210: 0
  Position -209: 0
  Position -208: 1
  Position -207: 0
  Position -206: 0
  Position -205: 1
  Position -204: 0
  Position -203: 0
  Position -202: 1
  Position -201: 0
  Position -200: 0
  Position -199: 1
  Position -198: 0
  Position -197: 0
  Position -196: 1
  Position -195: 0
  Position -194: 0
  Position -193: 1
  Position -192: 0
  Position -191: 0
  Position -190: 1
  Position -189: 0
  Position -188: 0
  Position -187: 1
  Position -186: 0
  Position -185: 0
  Position -184: 1
  Position -183: 0
  Position -182: 0
  Position -181: 1
  Position -180: 0
  Position -179: 0
  Position -178: 1
  Position -177: 0
  Position -176: 0
  Position -175: 1
  Position -174: 0
  Position -173: 0
  Position -172: 1
  Position -171: 0
  Position -170: 0
  Position -169: 1
  Position -168: 0
  Position -167: 0
  Position -166: 1
  Position -165: 0
  Position -164: 0
  Position -163: 1
  Position -162: 0
  Position -161: 0
  Position -160: 1
  Position -159: 0
  Position -158: 0
  Position -157: 1
  Position -156: 0
  Position -155: 0
  Position -154: 1
  Position -153: 0
  Position -152: 0
  Position -151: 1
  Position -150: 0
  Position -149: 0
  Position -148: 1
  Position -147: 0
  Position -146: 0
  Position -145: 1
  Position -144: 0
  Position -143: 0
  Position -142: 1
  Position -141: 0
  Position -140: 0
  Position -139: 1
  Position -138: 0
  Position -137: 0
  Position -136: 1
  Position -135: 0
  Position -134: 0
  Position -133: 1
  Position -132: 0
  Position -131: 0
  Position -130: 1
  Position -129: 0
  Position -128: 0
  Position -127: 1
  Position -126: 0
  Position -125: 0
  Position -124: 1
  Position -123: 0
  Position -122: 0
  Position -121: 1
  Position -120: 0
  Position -119: 0
  Position -118: 1
  Position -117: 0
  Position -116: 0
  Position -115: 1
  Position -114: 0
  Position -113: 0
  Position -112: 1
  Position -111: 0
  Position -110: 0
  Position -109: 1
  Position -108: 0
  Position -107: 0
  Position -106: 1
  Position -105: 0
  Position -104: 0
  Position -103: 1
  Position -102: 0
  Position -101: 0
  Position -100: 1
  Position -99: 0
  Position -98: 0
  Position -97: 1
  Position -96: 0
  Position -95: 0
  Position -94: 1
  Position -93: 0
  Position -92: 0
  Position -91: 1
  Position -90: 0
  Position -89: 0
  Position -88: 1
  Position -87: 0
  Position -86: 0
  Position -85: 1
  Position -84: 0
  Position -83: 0
  Position -82: 1
  Position -81: 0
  Position -80: 0
  Position -79: 1
  Position -78: 0
  Position -77: 0
  Position -76: 1
  Position -75: 0
  Position -74: 0
  Position -73: 1
  Position -72: 0
  Position -71: 0
  Position -70: 1
  Position -69: 0
  Position -68: 0
  Position -67: 1
  Position -66: 0
  Position -65: 0
  Position -64: 1
  Position -63: 0
  Position -62: 0
  Position -61: 1
  Position -60: 0
  Position -59: 0
  Position -58: 1
  Position -57: 0
  Position -56: 0
  Position -55: 1
  Position -54: 0
  Position -53: 0
  Position -52: 1
  Position -51: 0
  Position -50: 0
  Position -49: 1
  Position -48: 0
  Position -47: 0
  Position -46: 1
  Position -45: 0
  Position -44: 0
  Position -43: 1
  Position -42: 0
  Position -41: 0
  Position -40: 1
  Position -39: 0
  Position -38: 0
  Position -37: 1
